Country Name	Country Code	Continent	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	
El Salvador	SLV	North America	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG							7.16113774	5.436848851	3.236692384	3.485418819	2.977295091	3.858257515	6.117533686	4.861673506	5.336001101	2.923531888	5.049260177	6.78006173	5.322765837	-4.180265437	-11.77131766	-10.45093667	-6.305793521	1.535013739	1.336955744	0.616595467	0.1893949836	2.513588521	1.877456711	0.9621918262	4.831560385	1.494358748	7.018046272	5.819234802	4.689784362	4.734959574	0.8176804808	3.134939588	2.654173931	2.160516675	1.12605705	0.877318892	1.580862265	1.562231082	0.8907860517	2.707467768	4.342895377	1.860579145	2.127225069	-2.08339422	2.545755961	3.815257888	2.814487432	2.235637839	1.711269765	2.395029358	2.507458532	2.307938504	2.537631909	
San Marino	SMR	Europe	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																							7.512953368	8.995983936	2.210759027	5.551550108	0.3415300546	3.880190606	4.587155963	2.380952381	3.855569155	7.130229817	1.650165017	-12.82467532	-4.655493482	-9.440104167	-7.54852624	-3.032659409	-0.9	0.6	2.2	1.5		
Somalia	SOM	Africa	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		-3.261981202	7.076655434	2.80880257	-6.11062333	-5.943681493	9.098654708	5.940943617	2.029977325	-1.699569717	4.581407921	2.62902234	10.10084605	-1.951298478	-18.26637874	30.07369858	-1.016716701	23.30749051	3.727489087	-2.708465849	-3.901390044	5.662699661	4.072294578	-8.753669275	3.554946149	8.152436714	3.352755039	5.096904487	-0.5532699282	-0.1759118177	-1.484075684																													
Serbia	SRB	Europe	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																					2.426160371	7.184827249	2.430461505	-12.14659634	7.759215241	4.992714031	7.115788087	4.415414059	9.046517342	5.540422832	9.702753135	6.439530929	5.655574501	-2.731753651	0.7310464431	2.036275726	-0.681542133	2.892634162	-1.589506184	1.776320973	3.340329069	2.049310525	4.301787715	
Sub-Saharan Africa (excluding high income)	SSA	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		1.452809741	5.865183587	6.341013737	5.354763868	4.959481323	1.519810887	-0.6072345684	3.006558797	9.057465838	10.04006678	7.521304036	2.676899607	4.379594634	7.934648217	-0.0852490068	5.282444993	2.397798853	-0.3736867557	4.070789302	4.046893413	-0.4496698673	-1.128784755	-2.49447306	2.610385868	1.757855205	1.617336983	2.724672044	4.492133425	2.514389763	2.379065206	0.3919000678	-0.3791444397	-0.9250606354	1.203450367	3.378036735	5.171714292	3.583187547	2.363455355	2.13292921	3.505830566	4.263848636	6.367820769	4.252447371	6.532621961	6.22751858	6.138569691	6.615573404	5.360533835	3.048839935	5.583823822	4.443970945	4.005723564	5.018745786	4.670476748	2.836086614	1.209237053	2.519656239	2.370095617	
South Sudan	SSD	Africa	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																																		5.04164188	5.493416395	-4.640316736	-46.08212237	13.12973114	3.374480849	-10.79180849	-11.18408707			
Sub-Saharan Africa	SSF	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		1.449399233	5.866467374	6.342975057	5.355066039	4.956241492	1.526089851	-0.6066020919	3.009155741	9.052064233	10.03942793	7.525800047	2.679011262	4.382408977	7.930476837	-0.08332282637	5.289148095	2.392044336	-0.360472332	4.079540237	4.040004426	-0.4552314055	-1.128777528	-2.493966074	2.611622972	1.764065171	1.616038238	2.725860213	4.492783878	2.52057246	2.382630017	0.3938114311	-0.3729158376	-0.9187446373	1.201547217	3.374119886	5.171487069	3.590658986	2.369276736	2.132662906	3.503803186	4.257338053	6.363007352	4.243438084	6.52509506	6.229551078	6.141022633	6.618518337	5.35451747	3.045782821	5.584085951	4.446411441	4.003710748	5.019459264	4.670357327	2.837598718	1.211655679	2.521036701	2.37106998	
Small states	SST	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																							3.819346249	2.980837912	4.517601553	3.765166316	4.308111906	4.610906203	8.202892642	5.539422167	10.02693436	8.455925364	6.229894729	0.8172955315	7.029604755	6.5457774	3.272879037	2.740544046	2.552317613	2.572771916	1.776223561	1.94392944	2.113984249	
Sao Tome and Principe	STP	Africa	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																											2.376877471	6.573472701	3.832227084	7.093770448	9.115646545	3.253604914	8.186171817	2.426281345	6.67198532	4.398201685	3.141975852	4.814794386	6.5499331	3.798398936	4.172377734	3.871185947	2.657693757	
Suriname	SUR	South America	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		4.8	3.9	5.6	6.5	12	19.2	12.1	7.6	4.5	2.7	3.9	-0.6	-1.8	0.4	2.8	8.8	10.2	6.6	-0.6	-8.8	7.1	-4.2	-3.9	-1.9	2	0.8	-6.2	7.8	4.2	-4.5	2.699999091	0.4000000455	-6.699998489	3.399999534	0	1.00000049	5.699998608	2.300001251	-1.400000022	2.09999866	4.20000005	2.800000889	6.299999082	8.500000274	4.500000692	5.79999963	5.098945585	4.149342537	3.017347611	5.165237772	5.849367784	2.690350057	2.93344123	0.2555031447	-3.411095864	-5.561193424	1.687083602	1.997252457	
Slovak Republic	SVK	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																		1.901327059	6.205530477	5.843495348	6.757147223	6.06754301	4.011813704	-0.205069439	1.210173376	3.316468195	4.522792238	5.418715934	5.258836403	6.750960834	8.452887748	10.79957705	5.629779025	-5.422542313	5.041716665	2.819099518	1.657148687	1.490646438	2.750335017	4.174873197	3.125410105	3.188341055	4.109049583	
Slovenia	SVN	Europe	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																-8.900107027	-5.463699075	2.843418132	5.327487371	4.107160723	3.516280804	5.114380403	3.285631522	5.274353781	4.15543396	2.949365533	3.836305277	2.842083009	4.351795539	4.003007364	5.655999211	6.941645669	3.300130299	-7.797276576	1.237755909	0.6493669277	-2.669582052	-1.132054981	2.950565154	2.304895835	3.068087059	4.880537506	4.487220551	
Sweden	SWE	Europe	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		5.681537344	4.258772994	5.327897811	6.821456714	3.821453148	2.090836479	3.365497939	3.638252334	5.009649556	6.188375666	0.9446462424	2.288738796	3.96798113	3.198195629	2.552862675	1.058104865	-1.596258583	1.751548047	3.840003512	1.699971416	0.4548304493	1.248664675	1.900638689	4.229535247	2.160373745	2.691323185	3.353842973	2.559038701	2.654806912	0.7546747502	-1.145974862	-1.158592738	-2.065616382	4.087739849	4.020079409	1.51903469	2.912306677	4.240956197	4.486702148	4.74561672	1.573445869	2.075300803	2.359776421	4.31078326	2.816677338	4.699558109	3.408098478	-0.557058102	-5.195897814	5.991968041	2.679228103	-0.2985123812	1.238349398	2.60190267	4.45656911	2.683966343	2.10471614	2.358939552	
Eswatini	SWZ	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG												13.74363373	5.424294283	9.018673739	5.743486905	13.90844411	-2.119437766	1.009592908	1.327128728	3.106945051	12.44905217	14.64144107	1.17256788	1.202354898	6.161755087	3.792415692	12.26447804	14.60659024	6.569821571	12.91110407	21.01800054	1.760376349	3.226206881	3.106114157	2.400691039	4.82565155	3.842053638	3.10280535	2.604039401	2.950875211	1.76017376	1.054764906	4.380099088	3.880213586	3.623914226	5.99877655	5.992166838	4.435375577	0.8216639138	1.565048852	3.793754968	2.247229761	4.717920611	6.421043807	1.931010027	0.3911288606	3.222472416	1.873054342	0.6240440703	
Sint Maarten (Dutch part)	SXM	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																																			3.2	4.6	1.39054667	1.306727883	1.580384638	0.5090659498	0.43250626			
Seychelles	SYC	Africa	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		-4.882276361	8.408581272	10.13560296	5.919246456	-1.060571097	13.89650757	0.5047394625	7.553235639	0	8.871869865	15.85177574	6.308307966	9.054186312	1.302849676	3.177405072	16.27764772	-6.190226813	21.15169252	15.79434062	-4.248522589	-8.21517887	-1.117673623	-1.709245539	4.511132341	11.12573758	-0.1768012625	4.404107291	5.396746053	11.19882307	6.99554469	2.760426099	7.161466737	6.196649768	-0.7986969991	-0.8256423627	4.917525348	11.96155598	8.403398525	1.872006587	1.514338815	-2.271162762	1.212831267	-5.887127528	-2.850453659	9.005761428	9.40612788	10.42143611	-2.146892655	-1.105245793	5.954962469	7.887279597	1.260828834	6.018076825	4.504785244	4.937385619	4.503032666	4.332388099	3.627351583	
Syrian Arab Republic	SYR	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		10.8330639	24.52129717	-8.652746672	9.271363802	2.299373875	-7.65906551	8.257682647	3.729080221	18.76791521	-3.807819134	9.916003775	25.02760713	-8.545176526	24.12722995	19.52460785	10.96171913	-1.273737974	8.726630988	3.632355619	11.98320186	9.5077117	2.122151352	1.429173949	-4.07174187	6.115070054	-4.945702981	1.90754651	13.26628909	-8.958214011	7.640772323	7.901270698	13.47033376	5.178987101	7.652937117	5.750015288	4.399999999	1.800000002	6.337264017	-3.553656913	2.742857397	5.20094281	5.9	0.5999999998	6.900000004	6.2	4.999999998	5.699999996												
Turks and Caicos Islands	TCA	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																																					-2.53	1.36532085	6.70368436	5.941270828	4.399701715	4.275465839	5.282085494	
Chad	TCD	Africa	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		1.397743671	5.360116109	-1.599454015	-2.510939603	0.6062277863	-1.807092392	0.7672013823	-0.4572188665	6.881310224	1.859656479	-2.247626372	1.149616095	-8.380883008	4.961852583	9.010267306	2.98076527	2.234624849	-0.469634188	-21.44108769	-6.047670747	1.042918103	5.346608999	15.67871778	2.048898911	21.79277353	-4.081667517	-2.388808497	15.48235907	4.884735103	-4.178472373	8.535137166	8.001443346	-15.70983705	10.13688763	1.236549317	2.214473035	5.653392328	6.951579914	-0.6828502173	-0.8796810254	11.65813465	8.491209819	14.72166701	33.62937185	17.33253374	0.6482620141	3.271499579	3.052691532	4.217695552	13.55010086	0.08286979844	8.882576072	5.700001363	6.899985045	2.767675685	-6.255527085	-2.988695986	2.641330034	
East Asia & Pacific (IDA & IBRD countries)	TEA	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		-11.2458635	-0.134123466	5.762040499	9.87877847	9.883706072	7.574307472	-0.9396575074	2.663355921	10.74080665	12.73941625	6.782699658	5.108770179	8.320883057	4.295728727	6.454820529	3.399570708	7.756263855	8.8874932	7.137364441	7.620387872	5.814513488	6.024029886	7.345245317	9.432415702	7.207670351	6.926286595	8.788587493	9.532514368	5.930906015	5.407923548	7.937612422	10.75978251	10.88741271	10.64736379	9.726777337	8.940218865	7.028895763	1.746888845	6.110552458	7.504679993	6.706463364	7.854565802	8.723091159	8.936580694	9.716304285	10.77440098	12.16100887	8.43324815	7.695149679	9.777111914	8.469063535	7.509864609	7.201279803	6.759599155	6.510057128	6.368779578	6.472769264	6.323900351	
Europe & Central Asia (IDA & IBRD countries)	TEC	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																															-1.406769672	-5.382523203	-9.328647468	-4.599403731	-8.801645328	-0.2843966964	0.8454939632	3.271920049	-0.7430682202	2.360463196	7.416952831	2.431143332	4.992719218	6.199911187	7.870079475	6.657681989	7.90546268	7.562398214	4.350698028	-4.894504066	4.768983254	5.802053662	3.33395495	3.629452483	2.333893504	1.224060232	1.940057312	4.115795466	3.081471401	
Togo	TGO	Africa	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		12.16931737	3.773652832	4.999694271	14.28601126	15.45971271	9.408719101	5.500371557	5.023691853	10.83086834	2.524302645	0	7.625157551	3.837484001	4.832849119	2.440541185	-2.05152259	6.95908537	11.04543451	-5.167742641	14.57695611	-3.315186078	-3.582402546	-5.414007787	5.555555042	5.555552169	1.586504312	0.5101621801	6.642369772	4.060021684	-0.2436561357	-0.6999674894	-3.98068682	-15.09582748	14.98241434	7.845832324	8.836211627	14.37737757	-2.299876563	2.481751429	-0.7834796071	-1.626806272	-0.9221510198	4.954397667	2.119065316	1.180406952	4.052412548	2.290453886	4.062252828	5.537910972	6.099259161	6.398199052	6.543507031	6.112343078	5.920588571	5.742868453	4.918356443	4.449407392	4.884130464	
Thailand	THA	Asia	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		5.362146302	7.554254448	7.999830787	6.830996144	8.181661538	11.12251849	8.615982333	8.122270256	6.550659886	11.40794907	4.89537376	4.278508039	10.23643301	4.466253386	4.970405228	9.326811082	9.843463235	10.29574653	5.371766513	5.173541006	5.906867763	5.352348751	5.584202469	5.752430251	4.647240357	5.533827767	9.518946022	13.28811407	12.19050599	11.16716344	8.558260321	8.083388023	8.251043122	7.996904855	8.120261844	5.652373942	-2.753590578	-7.633733631	4.572298369	4.455676031	3.444243766	6.148879817	7.189329965	6.289288549	4.187834924	4.967916824	5.43509257	1.725667908	-0.6907333462	7.513590658	0.8399594724	7.242786605	2.687379919	0.9844140638	3.133896962	3.356488872	4.024085781	4.129226103	
Tajikistan	TJK	Asia	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																											3.499999873	-1.200000045	13.90000109	-6.500000664	-0.5999996313	-7.099999096	-29.00000106	-16.39999984	-21.29999801	-12.41632223	-16.69999844	1.680674136	5.312867659	3.699550717	8.324324495	9.580836178	10.83789166	10.92850851	10.37037376	6.644293718	7.048458927	7.760139303	7.910529533	3.89282113	6.520680751	7.400640543	7.486175224	7.400081256	6.705968168	6.008287872	6.872963797	7.617492691	7.300000287	
Turkmenistan	TKM	Asia	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																													11.02362218	-4.255319507	35.38455811	-4.605263214	-14.9659866	1.500000174	-17.29986047	-7.200040934	6.699992161	-11.40000023	7.100000344	16.4999995	5.469064133	4.343845714	0.257179925	3.26882856	5.000407438	13.03403487	10.97330833	11.05929947	14.7	6.100000115	9.199999988	14.69999993	11.09999996	10.2000001	10.29999997	6.49999991	6.199999966	6.500000047	6.199999941	
Latin America & the Caribbean (IDA & IBRD countries)	TLA	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		6.521647665	4.7143624	2.450863276	7.399341979	5.105644324	4.023139897	4.343133133	7.973158164	6.177798742	6.600826151	6.645824169	7.21666106	8.722988598	6.572877296	3.788634203	6.18169496	4.754985228	3.801209575	6.632851791	6.25497174	0.1499435601	-0.5645294711	-2.671670934	3.671271464	3.696549112	4.569200326	3.40950753	0.8716975363	1.281313411	0.4833700104	3.753816665	2.704082023	3.958131945	4.631744496	1.434559338	3.50484831	5.167506126	2.168495758	-0.06508797046	3.779030054	0.7268876135	0.257328715	1.581719679	6.306724301	4.342705928	5.3646899	5.667754732	4.064725871	-1.899614086	6.045165225	4.523295207	2.849989171	2.827309234	1.045205761	0.04791245922	-0.3504905962	1.734139568	1.565725555	
Timor-Leste	TLS	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																										9.20268161	-6.866723562	-1.182371937	64.08128515	35.88010902	41.67729069	5.265406038	9.923218663	-6.041631022	-1.172062445	11.4579084	5.02312233	-11.08621985	-25.90717208	20.62560112	0.7067141675	-9.153986478	2.813981429	
Middle East & North Africa (IDA & IBRD countries)	TMN	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG							7.368337791	9.579483454	11.96556995	12.76728042	9.510543778	9.214544933	13.82739676	7.023139104	6.655661278	0.5170418206	15.43298295	-1.089398833	-6.327815791	-3.133464666	-11.88193928	-0.9432665252	15.78692313	4.670236303	-1.723311161	3.277998971	-2.911601857	1.843892513	-0.7750235726	2.700545026	12.94904525	-1.391092608	4.704029174	2.791236078	1.442426403	2.525081695	6.129025306	3.189291314	6.755594175	4.232020053	4.555167629	2.312269747	3.436991807	2.722703643	7.997818629	4.499786797	5.553422129	6.097153869	3.507453618	2.517655773	5.252958893	-1.019896821	2.777994064	1.658286803	2.111110862	0.9658362216	7.525099116	3.042142891		
Tonga	TON	Oceania	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																							4.741265411	1.982402713	1.738391961	6.558463459	2.118660865	2.985637788	-1.881872049	0.3899068097	-2.044091435	6.414939822	0.2519855177	3.73804735	4.952526778	3.711873338	0.01021589479	-0.1315834128	2.718812655	3.881704581	3.369839694	3.601788655	3.418876649	2.108581656	-0.3514200042	1.582168376	-0.8122221139	-4.165775722	3.099519869	2.290612704	3.585657371	2.785145889	0.8903225806	-3.120603658	2.072607261	3.71184687	3.37947375	2.7	0.3	
South Asia (IDA & IBRD)	TSA	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		4.093377405	3.301453441	5.398703799	7.683881687	-1.058800898	0.948368392	6.463182296	4.331382899	5.941496681	5.69156537	0.828025076	-1.536338646	3.739458388	2.20418492	7.380091737	2.385362902	6.454590642	6.026344319	-3.131799054	6.510739854	6.330962955	3.752051686	6.777756182	4.141267024	5.393198923	4.80786011	4.164658804	8.60771844	5.48747394	5.428369042	1.864135352	5.708325689	4.423321193	6.094740052	6.98823556	6.893681638	3.812103882	5.630846459	7.823749403	4.062880703	4.328689659	3.722870648	7.281822753	7.561833885	7.718524242	7.744620805	7.331968797	3.237490596	7.133470937	7.702666783	5.137253341	5.501737281	6.087311052	6.992301928	7.480020569	7.70780544	6.935768193	6.770633527	
Sub-Saharan Africa (IDA & IBRD countries)	TSS	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		1.449399233	5.866467374	6.342975057	5.355066039	4.956241492	1.526089851	-0.6066020919	3.009155741	9.052064233	10.03942793	7.525800047	2.679011262	4.382408977	7.930476837	-0.08332282637	5.289148095	2.392044336	-0.360472332	4.079540237	4.040004426	-0.4552314055	-1.128777528	-2.493966074	2.611622972	1.764065171	1.616038238	2.725860213	4.492783878	2.52057246	2.382630017	0.3938114311	-0.3729158376	-0.9187446373	1.201547217	3.374119886	5.171487069	3.590658986	2.369276736	2.132662906	3.503803186	4.257338053	6.363007352	4.243438084	6.52509506	6.229551078	6.141022633	6.618518337	5.35451747	3.045782821	5.584085951	4.446411441	4.003710748	5.019459264	4.670357327	2.837598718	1.211655679	2.521036701	2.37106998	
Trinidad and Tobago	TTO	North America	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		14.03707086	2.742463144	5.604597247	7.630499772	0.6938502823	4.056821561	2.042517716	5.215141612	2.730684612	3.533635676	1.040335828	5.780346821	1.656420765	3.807604009	1.47796537	6.405145378	9.121790389	10.0164805	3.59936751	10.39081014	4.577208558	3.799318071	-10.30032848	-5.750906169	-4.119419554	-3.279163048	-4.561778538	-3.919724051	-0.8299142111	1.509167842	3.112407866	10.09297951	-0.6691147665	3.567180606	3.809913144	7.134477465	7.522854626	8.124563997	8.024817644	6.901359591	4.168523982	7.936709687	14.44098954	7.950051511	6.20893788	13.20805861	4.754209701	3.391737078	-4.391729247	3.32322471	-0.294354409	1.293978927	2.006002534	-0.9696841555	1.777885851	-6.509206979	-1.9	0.7000000045	
Tunisia	TUN	Africa	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG							3.454867893	0.1619524718	10.40972858	4.747815409	4.669631776	10.56019747	17.74271827	-0.6546435047	8.074782332	7.156099909	7.876852653	3.411095854	6.440473533	6.567521173	7.418739595	5.514072828	-0.4937376025	4.681917384	5.748843265	5.648573235	-1.446988414	6.701371095	0.07215907789	1.746699129	7.949819436	3.904545301	7.805728857	2.189828889	3.178411391	2.351669888	7.146080839	5.440943436	4.783762572	6.054634515	4.709859945	3.796183827	1.322563618	4.702411815	6.235793869	3.486535815	5.244195185	6.709620392	4.237776836	3.043448955	3.510608639	-1.91717768	3.997674002	2.875523842	2.971398345	1.194541781	1.262528555	1.824675319	2.505332965	
Turkey	TUR	Asia	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		1.156069385	5.571428582	9.066305552	5.459056798	2.823529543	11.21281504	4.732510244	6.77799601	4.081145621	3.233508973	5.566694501	7.425788326	3.262334518	5.594474403	7.17411269	10.46117956	3.406669804	1.502933011	-0.6241135702	-2.447350426	4.856648767	3.563227812	4.971080777	6.712015712	4.241335716	7.012031111	9.485538842	2.320736794	0.2902440688	9.266146671	0.7202790356	5.035634939	7.651265203	-4.668147364	7.878266876	7.379664474	7.577663644	2.308213468	-3.389304887	6.640061121	-5.962310755	6.430278636	5.608255095	9.644322585	9.009853307	7.109703427	5.03045759	0.8452514536	-4.70446591	8.487372139	11.11349557	4.789940281	8.491309299	5.166690718	6.085886616	3.183831547	7.441193291	2.566623037	
Tuvalu	TUV	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																3.609164985	2.788866584	4.110691014	10.28348701	-5.004437317	-5.961361169	10.00322432	15.50121998	-1.563791371	-0.970599814	1.634107644	7.886174359	-3.333536533	-1.352181114	-3.779729962	2.138938329	6.350564875	7.983260905	-4.432851394	-2.729427912	7.515954206	-3.835748821	4.576823704	1.348012682	9.142893933	3.034723153	4.094017717	2.5	
Tanzania	TZA	Africa	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																														3.764443407	7.045071644	2.071988211	0.5843221341	1.205800808	1.567661766	3.569911868	4.544366802	3.525278191	3.708511596	4.863863755	4.520784635	6.070808288	7.093194984	6.672789829	7.50381466	7.476319258	6.53222139	6.768535202	5.68641686	5.269105248	6.336523427	7.672155435	4.50015356	6.781585601	6.732461868	6.160628774	6.867116196	6.785680114	5.2	
Uganda	UGA	Africa	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																								5.744557709	-0.3446766806	-3.306380003	0.3900869457	3.961902787	8.267073544	6.361941247	6.474140151	5.554095496	3.418356892	8.32629252	6.403635743	11.52324381	9.072114582	5.100001864	4.905265484	8.053948377	3.141907338	5.183661126	8.732685764	6.473258671	6.807233344	6.332565116	10.78474439	8.412425966	8.708751901	6.801517348	5.637599803	9.391667749	3.837455606	3.586905826	5.106307324	5.187859863	4.781000291	3.863023757	6.090144553	
Ukraine	UKR	Europe	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																													2.56646327	3.873103211	-6.345235128	-8.410643888	-9.698998582	-14.22610688	-22.93404553	-12.20000002	-9.999999974	-3.000000027	-1.899999984	-0.1999999974	5.9	9.203694816	5.249299452	9.515954968	12.10875517	2.997359032	7.439902401	7.593469649	2.304028779	-14.75854536	3.834387699	5.465531905	0.2386813056	-0.02672964932	-6.552618891	-9.772973947	2.440994738	2.466053452	3.335489309	
Upper middle income	UMC	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		1.964081933	3.915376645	4.762303695	8.378529501	7.058948843	5.54949559	4.440998635	7.367050091	7.746385208	8.073390396	6.876400588	7.800791074	8.25938293	6.309375545	4.098335483	7.10888423	3.610914777	2.589289675	4.772407536	3.317230096	1.348012441	2.831535362	0.6205983698	4.703761233	4.566010477	4.082611725	4.84036908	2.956274511	2.026961699	1.656250202	1.03878001	0.2058088486	3.06039449	2.289491814	3.186638227	4.481087234	5.126926429	2.363004119	2.793930456	5.975572074	3.106001325	4.219942912	5.186620656	7.969270057	7.117086335	8.216238796	8.872134593	5.858002769	1.519427397	7.516760372	6.244017744	5.105805826	4.968980104	4.049477942	3.413833623	3.871586658	4.644423832	4.301104431	
Uruguay	URY	South America	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		2.493037918	-1.57454885	0.1704588547	2.44052078	1.045604053	3.062855935	-3.656834112	1.888911744	5.864740633	2.333213382	-0.2517115322	-1.319569861	0.2751996165	2.895344599	6.096914313	3.935470176	1.455461179	5.373985348	6.199116731	5.843400901	1.559559829	-9.757871461	-10.27439919	-1.14261745	1.466536029	8.809808295	7.993137205	1.480937462	1.103901025	0.2973483783	3.538808504	7.931588413	2.657546103	7.28134265	-1.447598964	5.577957758	8.547683232	4.518890072	-1.939212135	-1.92993064	-3.844129967	-7.732007212	0.8052839174	5.004160365	7.460132106	4.098577362	6.541510848	7.176144662	4.243494178	7.803409668	5.162133026	3.538178707	4.637538643	3.238791216	0.370741267	1.689798162	2.591338687	1.620083629	
United States	USA	North America	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		2.3	6.1	4.4	5.8	6.4	6.5	2.5	4.8	3.1	-0.2540795928	3.29336238	5.258895357	5.64571947	-0.5405465289	-0.205464014	5.388139229	4.624159205	5.535302693	3.166150271	-0.2567519302	2.537718696	-1.802874453	4.583927316	7.236619995	4.169655953	3.462651713	3.459572555	4.177046384	3.672656329	1.885960322	-0.1082591053	3.522442494	2.752844327	4.028839064	2.684287131	3.772501319	4.447216343	4.481407555	4.753235989	4.127484013	0.9983407957	1.74169525	2.861210767	3.798891127	3.513213797	2.854972292	1.876171458	-0.1365798054	-2.536757066	2.563766558	1.550835506	2.249545852	1.84208107	2.451973036	2.880910466	1.56721517	2.21701033	2.856992804	
Uzbekistan	UZB	Asia	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																													9.138582275	3.091293973	1.600000006	-0.492000004	-11.2	-2.300000006	-5.199999992	-0.9000000062	1.700000004	5.199999997	4.3	4.300000003	3.835	4.163838245	3.973488195	4.232627384	7.449000603	6.950007201	7.451418471	9.473005304	9.029161018	8.050933327	8.479061864	8.281303322	8.179751424	8.026048971	7.179388989	7.448470308	6.094325243	4.461627697	5.132986392	
St. Vincent and the Grenadines	VCT	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		4.527283278	3.694261801	-6.265338526	3.669725565	0.8849350671	0	-9.523813464	6.509705889	2.86084497	10.74588955	2.968050584	25.83148894	-11.10133505	-8.820591531	-7.608709435	10.37682032	13.22941109	9.777046233	3.382857203	2.44320224	4.61399932	4.476429772	2.167878054	6.587650005	6.177907709	5.600734205	0.4380751697	14.07421273	1.405076286	4.149912624	1.135742971	6.377102859	4.251023172	-1.247737074	7.767413795	1.287125179	3.505823414	4.089483241	2.710917941	1.639178881	1.709263603	6.321647576	7.689791237	4.15628429	2.488004855	7.688360969	3.342560091	1.584471793	-2.099061259	-3.35352589	-0.4193514819	1.382420411	1.833169437	1.213671696	1.341638992	1.975455939	0.8599462221	2.556897137	
Venezuela, RB	VEN	South America	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		3.192519439	8.532933763	3.900951164	11.12934529	4.162866665	1.510250111	2.833869031	7.337232658	0.7060367962	7.711914381	1.47929121	1.282805036	7.109957895	2.069333202	2.89625778	7.727739847	6.270783513	2.346896372	0.7643551454	-4.421322364	-0.3628109031	-2.071006071	-3.764817123	1.442164633	0.1933001614	6.510345028	3.581649938	5.82136842	-8.569882013	6.467940853	9.729887977	6.060473262	0.2753881576	-2.349507928	3.951662724	-0.1978372567	6.370931401	0.2940551605	-5.970458146	3.686944167	3.394236108	-8.855647353	-7.75530005	18.28660669	10.3179138	9.872149109	8.753578808	5.277854124	-3.202302657	-1.488791251	4.176425359	5.625956975	1.343094036	-3.894386475				
British Virgin Islands	VGB	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																																												
Virgin Islands (U.S.)	VIR	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																												-0.3341043434	2.939659618	3.632264529	3.625815809	4.03545603	0.9417040359	-6.64149267	0.9041161075	-8.158453195	-15.01925546	-5.83081571	-0.8662175168	0.1941747573	0.9043927649	-1.696542894		
